,0,1
121,긴밀하다,"to be VERY close, intimate (in terms of a relationship) (서로의 관계가 매우 가까워 빈틈이 없다) 緊密 (not ...접)"
122,외교,diplomacy 外交
123,영역,"territory, domain / field, area 領域 (not 분야, ...토)"
124,우호적,"friendly, amicable 友好的"
125,어장,fishing ground 漁場
126,형성되다,"to be formed, developed PASSIVE (어떤 형상이 이루어지다) 形成"
127,해저,"the ocean bottom, floor 海底"
128,심층수,deep water 深層水
129,요충지,a strategic point 要衝地
130,기재하다,"to write, fill in (something) 記載"
131,문헌,literature (literary works) 文獻
132,경비대,guard (for 독도) 警備隊
133,상주하다,to reside (어떤 곳에 늘 살다) 常住
134,임무,"a duty, mission, task 任務"
135,침략하다,to invade (another country) (정당한 이유 없이 남의 나라에 쳐들어가다) 侵略
0,영아,baby / infant (만 0-2세 아이) 叛兒
1,유형,"a type, category 類型 (not 종...)"
2,취학,starting school (for the first time) 就學
3,수령하다,to receive (돈이나 물품을 받아들이다) 受領 (not 접...)
4,설립하다,"to establish, found, set up (기관이나 조직체 따위를 만들어 일으키다) 設立 (not 신..., 창...)"
5,공립,public (institution) 公立
6,민간인,civilian 民間人
7,사립,private (institution) 私立
8,구비 서류,required documents 具備書類
9,배정하다,(일을) to assign 配定
10,추첨 ,a lottery (random selection) 抽籤
11,중점적,"emphasis, as a priority重點的"
12,고사,exam (학생들의 학업 성적을 평가하는 시험) 考査
13,학문,study (e.g. my studies) 學問 (not ...업)
14,학사 학위,a bachelor´s degree 學士學位
15,특화하다,to specialise (in) 特化
16,석사,a Masters (degree) 碩士
17,배출하다,to produce (e.g. a school producing students) 輩出
18,위주,with a focus on 爲主
19,보완하다,to remedy (a problem) / to supplement 補完
20,학력,academic ability 學力
21,지위,"status, position, rank 地位"
22,집계되다,"(for a number of things) to be counted, tallied, totalled PASSIVE 集計"
23,감당하다,"to handle, cope with / (비용을) to be able to afford (어떤 일을 맡아 자기 능력으로 해내다) 勘當"
24,찹쌀떡,glutinous rice cake filled with bean paste (like mochi)
25,신조어,a neologism (newly coined word) 新造語
26,이바지하다,to contribute to/towards (used with 에) (도움이 되게 하다) (어떤 일이나 대상이 잘되도록 도움을 주다) (not 기여)
27,정규,regular 正規
28,고3병,3rd year of high school sickness (stress because of exams) 高三病
29,열풍,a craze (when something is popular) 熱風
30,재외,"abroad, overseas 在外"
31,양성하다,"to train, educate (가르쳐서 유능한 사람을 길러 내다) / to foster, cultivate (a skill or ability) (실력이나 능력 등을 길러서 발전시키다) 養成"
32,평생교육,continuing education (lifelong education) 平生敎育
33,글자 그대로,literally (to the letter)
34,수강료,course fee 受講料
35,원격,remote (from a distance) 遠隔
36,고용노동부,Ministry of Employment and Labor 雇傭勞動部
37,위탁,trust (work entrusted to another person) (남에게 사물이나 사람에 대한 책임을 맡게 함) / 남에게 사무 등의 일을 맡게 함 委託
38,이중,double 二重 (not 두배)
39,제과,"baking, confectionary 製菓"
40,다중,multiple 多重
41,공동체,a community 共同體
0,의식주,"clothing, food and housing (the necessities of life) 衣食住"
1,고루,"evenly, equally (not 골...)"
2,전골,a stew 
3,발효,fermentation 醱酵
4,장류,sauce type 醬類
5,젓갈류,"salted seafood type (e.g. 새우, 멸치)"
6,구이,roasted meat or fish
7,제사,ancestral rites ceremony 祭祀 (not 차례)
8,백설기,white rice cake (often eaten for baby's 돌) 白XX
9,남향집,a south-facing house (so the sunlight comes in well) 南向―
10,대청마루,"a big, open wooden floor space between rooms in 한옥 大廳--"
11,기와집,a tiled-roof house (high class)
12,너와집,a wooden-roof house (middle class)
13,초가집,a thatched-roof house (low class) 草家-
14,추수,harvest (가을에 논과 밭에서 잘 익은 곡식이나 작물 등을 거두어들임) 秋收
15,볏짚,rice straw
16,기와,a roof tile (originally made of baked mud)
17,상류층,upper class 上流層
18,두루마기,한복 outercoat (worn by both men and women)
19,장옷,한복 women's long hood
20,넉넉하다,"(크기·수량 등이) to be enough, ample, sufficient / wide (바지가)"
21,구석구석,every part (of an area / place)
22,복원하다,to restore (a building etc) (원래의 상태나 모습으로 돌아가게 하다) 復元
23,주거,"a residence, abode 住居"
24,절을 올리다,to make a deep bow
25,설빔,New Years dress (dressing up children in new clothes for 설날)
26,색동옷,rainbow coloured clothes (traditional 설빔) 色XX
27,장수,long life 長壽
28,가래떡,long rice cake (used in 떡국) 
29,납작하다,to be flat
30,산소,"grave, tomb 山所 (not 무덤)"
31,무덤,"grave, tomb (죽은 사람의 몸이나 유골을 땅에 묻어 놓은 곳) (not 산소)"
32,성묘하다,to visit a family member's grave (to pay respects) 省墓
33,제기를 차다,to play (kick) jegi 
34,정월,the first month of the year 正月
35,묵다,to be old (something gone past a decided point)
36,부럼을 깨물다,"to eat nuts (lit: to bite) (호두, 밤, 땅콩) at 설날 to protect your skin and harden your teeth"
37,한가위,음력 8월 15일 (another name for 추석)
38,수확하다,to harvest 收穫 (not 추...)
39,벌초하다,"to cut the grass around a grave, tidy the grave site 伐草"
40,묘지,"cemetery, burial ground 墓地"
41,솔잎,pine needles
42,빚다,"(만두, 도자기, 송편을) to make / (막걸리를) to brew"
43,소원을 빌다,to make a wish 所願을...
44,달맞이,watching the moon
45,강강술래,traditional Korean circle dance play (by women under the bright full moon)
46,귀성하다,"to return home for a holiday (설날, 추석) 歸省"
47,대이동,a large movement (of something) 大移動
48,신앙,"faith, religious belief 信仰"
49,무속,shamanism 巫俗
50,신령,a spirit (in 무속) 神靈
51,길흉화복,fortune and misfortune 吉凶禍福
52,무당,a shaman  巫-
53,굿을 하다,to do an exorcism 
54,매개로,through 媒介- (not 통해)
55,원시적,primitive 原始的
56,신성하다,"to be sacred, holy 神聖"
57,당산나무,a sacred tree guarding a village 堂山-- 
58,장승,Korean traditional totem pole 
59,솟대,pole with a bird on top to signify prayer for a good harvest    
60,기둥,"a pillar, column, pole "
61,막대기,a stick 
62,안방,the main room (bedroom) of the house X房
63,집터,"lot, site (for a house)"
64,정화수,"fresh, clean water 井華水"
65,천도교,Purely Korean religion (from 조선시대) 天道敎
66,무교,no religion 無敎
67,전파되다,"to be introduced AND spread PASSIVE (사상이, 종교가) 傳播"
68,외래,coming from abroad 外來
69,지정되다,to be designated PASSIVE (가리켜져 확실하게 정해지다) 指定
70,통치,"rule, reign (over a country) 統治"
71,이념,"ideology, philosophy 理念"
72,채택하다,"to adopt, choose (작품, 의견, 제도 따위를 골라서 다루거나 뽑아 쓰다) 採擇"
73,결속,"unity, solidarity 結束"
74,가치관,a value (point of view) 價値觀
75,개신교,Protestantism 改新敎
76,신분,"social position, status 身分 (not 지위)"
77,평등하다,"to be equal (e.g. 남녀, 사회) 平等 (not 동...)"
78,억압하다,"to suppress, repress, oppress 抑壓 (not 진.. which seems more forceful)"
79,선교사,missionaries 宣敎師
80,의식,"a ceremony, service 儀式 (not...례)"
81,고사,shaman ritual where food (inc. pigs head) is offered to spirits for good luck 告祀
82,단독주택,detached housing 單獨住宅
83,채,"counter for houses, buildings (Korean)"
84,소유권,ownership 所有權
85,세를 들다,to rent (a house) 貰를...
86,연립주택,connected houses (buildings under 4 floors) 聯立住宅
87,고층 아파트,a high rise apartment building 高層 XXX
88,시세,the market price (of an apartment at a particular time) 時勢
89,자가,a family's own / one's own house 自家
90,보증금,"deposit, security deposit 保證金"
91,전입신고,registering/reporting a change of address 轉入申告
92,확정일자,the date of the new leese being confirmed (stamped) by the 법원/주민센터 確定日字
93,혼합하다,"to mix, blend 混合 (not 섞다)"
94,반전세,mixture between 젠세 and 월세 (lit. half ___) 半傳貰
95,등기,"registration (of land, property etc) 登記"
96,등본,a certified (registered) copy 謄本
97,손 없는 날,"days in the month when Koreans believe there are no bad spirits - now popular for weddings, moving day etc"
98,의례,"ceremony, ritual 儀禮 (not ...식)"
99,일생,one's lifetime 一生 (not 평...)
100,혼인 신고,marriage report (marriage registration) 婚姻申告
101,양가,"both families, both households 兩家"
102,문상객,"mourners, guests who come to pay condolences at funeral 問喪客"
103,화장하다,to cremate 火葬
104,유족,family of the deceased (funeral) 遺族
105,추모하다,"to cherish, commemorate the memory of a dead person 追慕"
106,덕을 기리다,"to praise, remember (someone's) virtues 德을..."
107,환갑잔치,60th birthday celebration 還甲-- 
108,칠순잔치,70th birthday celebration 七旬--
109,상부상조,helping eachother (traditional Korean way of thinking) 相扶相助
110,부여하다,"to give, invest (something with something) (e.g. invest meaning) (사람에게 권리ᆞ명예ᆞ임무 따위를 지니도록 해 주다) 附與"
111,돌잡이,ceremony when a kid grabs objects on first birthday
112,가곡,Korean traditional song form 歌曲
113,등장하다,to appear (on stage) / to appear in a movie/novel 登場 
114,연속극,soap opera 連續劇
115,대사,"lines, dialogue (in a movie, etc) 臺詞"
116,양궁,archery (sport) 洋弓
117,야광봉,a glowstick / glowsword 夜光棒
118,힘차다,"to be powerful, vigorous, energetic (full of strength)"
119,양식,"mode, style, pattern / (서류의) a fixed form (e.g. on a website when making an enquiry) 樣式"
120,박자,"time, beat (music) 拍子"
121,음계,(musical) scale 音階
122,특색,"distinct feature, characteristic 特色 (not ...징)"
123,지니다,"(몸에) to keep, carry /  (마음·성품·의미 등을) to have /  (본래의 모양을 간직하다) to have, keep, retain"
124,종목,(sports) event 種目
125,정신력,"willpower, mental strength 精神力"
126,영입하다,to recruit / (sports) to scout 迎入
127,감수성,"sensibility, sensitivity (personality) (외부의 자극을 느끼는 성질이나 심리적인 능력) 感受性"
128,연고,"connection, relationship (made up of three main types: 혈X, 지X, 학X) 緣故 (not 관계)"
129,공경하다,to respect (someone older) (공손히 받들어 모시다) 恭敬 (not 존...)
130,일손,"a worker / work, a hand (일을 하고 있는 손. 또는 손으로 하는 일 / 일하는 사람)"
131,개업하다,to open for business / to start a business 開業
132,폐업하다,"to close, shut down a business 廢業"
133,핏줄,blood relationship / blood line
134,혈연,"[type of connection] through blood, lineage 血緣"
135,대대로,from generation to generation 代代-
136,가문,one's family (lineage / history) 家門
137,자손,"descendant, progeny 子孫 "
138,족보,a book tracing one's family tree 族譜
139,인연,connection between people 因緣
140,친목,"friendship (between coworkers, neighbours etc) 親睦"
141,도모하다,"to aim (to do), to promote 圖謀"
142,모교,"one's old school, one's alma mater 母校"
143,동문회,an alumni meeting 同門會
144,정착하다,"to settle in (일정한 곳에 자리를 잡아 머물러 살다)  / to take root, become established (새로운 문화 현상, 학설 등이 당연한 것으로 사회에 받아들여지다) 定着"
145,향우회,meeting of people from the same hometown 鄕友會
146,다지다,to solidify / to lay the groundwork for / to brace oneself 
147,학연,"[type of connection] through school (particularly high school), university  學緣"
148,이어가다,to keep on doing / being (to connect and go)
149,배꼽인사,a very polite greeting (lit: bellybutton bow) XX人事
150,지연,[type of connection] through shared hometown (regional connection) 地緣
151,파,a group / a branch of one's family 派
152,껴안다,to hug (longer) 
153,단락,a paragraph 段落
0,국민총소득,GNI gross national income (people's total income) 國民總所得
1,눈부시다,"to be remarkable, extraordinary (lit: eyes dazzled)"
2,국제통화기금,The IMF (International Monetary [Currency] Fund) 國際通貨基金
3,국내총생산,GDP (domestic total product) 國內總生産
4,주가,share prices 株價
5,파급되다,"to be spread, extended PASSIVE (어떤 일의 여파나 영향이 차차 다른 데로 미치게 되다) 波及"
6,경공업,"light industry (making textiles, shoes etc) 輕工業"
7,중화학공업,"heavy chemical industry (oil, shipbuilding etc) 重化學工業"
8,제조업,manufacturing industry 製造業
9,주축,a key role / central (to something) (전체 가운데서 중심이 되어 영향을 미치는 존재나 세력) 主軸
10,구조,a structure 構造
11,생명공학,biotechnology (life engineering) 生命工學
12,공학,engineering 工學
13,첨단산업,high-tech industry 尖端産業
14,1차 산업,"primary industry (농업, 어업, 광산업) 一次産業"
15,2차 산업,secondary industry (공업) 二次産業
16,3차 산업,tertiary industry (서비스업) 三次産業
17,자본,capital (money) 資本
18,철강,steel (metal) 鐵鋼
19,선박,ship (not 배) 船舶
20,반도체,semi-conductor 半導體
21,무역규모,trade volume (scale) - imports and exports貿易規模
22,돌파하다,"to break through / to pass, exceed 突破"
23,교육열,education fever 敎育熱
24,거듭하다,"to repeat, to do several times (not 되풀이하다)"
25,불황,"(economic) recession, slump 不況"
26,평면,"flat surface, flat screen (e.g. TV) 平面"
27,교역,"trade, commerce 交易 (not 무...)"
28,품목,"an item, product 品目"
29,해양구조물,offshore/sea construction (e.g. oil rigs) 海洋構造物
30,상위,high rank 上位
31,자유무역협정,free trade agreement (FTA) 自由貿易協定
32,발효되다,to come into effect PASSIVE 發效
33,타결되다,"to have reached an agreement, settlement (between two parties in official negotiations) PASSIVE (의견이 서로 다른 사람이나 단체가 서로 양보하여 일이 끝맺어지다) 妥結"
34,비준,ratification (조약이 맺어지는 것에 대하여 대통령이나 국가가 최종적으로 확인하고 동의하는 것) 批准
35,관세,"duty, tariffs (trade tax) 關稅"
36,매기다,"to set (a price) / to calculate (a grade score, number)"
37,타격,a physical blow / damage 打擊
38,뒤바꾸다,"to reverse, change back"
39,경제협력개발기구,OECD (economic co-operation development organisation) 經濟協力開發機構
40,지속가능 ,sustainability (continuous possible) 持續可能
41,원조,aid (giving of resources or money in order to help) 援助 (not 지...)
42,후속,follow up 後續
43,최우선,the first priority 最優先
44,공동,"co-operation, partnership 共同"
45,대응하다,"to deal with, take action, respond to (face a situation and answer it) 對應"
46,보답하다,"to repay (someone of something), to reward 報答"
47,배수로,a drain / drainage channel 排水路
48,산림,forest 山林 (not 삼...)
49,수익금,profits (money) 收益金
50,소외되다,"to be alienated, marginalised PASSIVE 疎外"
51,역량,"capability, ability (to do) (어떤 일을 해낼 수 있는 힘) 力量 (not 능...)"
52,상호,mutual 相互 (not 서로) 
53,증권,"a security (a certificate that has monetary value and can be traded - e.g. stocks, bonds)  證券"
54,시중은행,a commerical bank 市中銀行
55,지방은행,a local (provincial) bank 地方銀行
56,자금,"funds, money 資金"
57,주되다,"to be the main one, primary PASSIVE 主"
58,금융실명제,financial real-name system (used in banks in Korea) 金融實名制
59,현금인출기,ATM (cash machine) 現金引出機
60,만기,expiry / maturity (of bonds etc) 滿期
61,채권,bonds (finance) 債券
62,상호저축은행,a mutual saving bank (higher interest) 相互貯畜銀行
63,부실하다,"to be poor (in quality, health etc) 不實"
64,예금보험제도,deposit insurance system (1인당 5천만원 보호) 預金保險制度
65,적립하다,"to save up, to accumulate 積立"
66,기금,a fund 基金
67,정기예금,a fixed-term deposit (for large lump sums) 定期預金
68,보통예금,a regular (normal) deposit savings account 普通預金
69,정기적금,fixed term installment savings 定期積金
70,인감,a seal (often used to sign contracts) 印鑑
