,0,1
4,근면성실,assiduousness; diligence; hard-working
5,논술 시험,an essay test
6,등록하다,to register
7,마감일,deadline; due date
8,명단,a list
9,모집광고,a hiring ad
10,무엇보다,above all; most of all
11,복학하다,to go back to school
12,부전공,minor
13,안내,information
14,어리다,to be young
15,오리엔테이션,orientation
16,원서 접수,submitting application
17,입사하다,to join; to enter a company
18,입학식,to entrance ceremony
19,입학하다,to enter a school; an university
20,적성,aptitude; talent
21,전자통신학과,the department of electronic communication
22,존경하다,to respect
23,졸업하다,to graduate
24,지원 동기,the reason of applying
25,지원자,an applicant
26,집안 분위기,household atmosphere
27,편입하다,to transfer
28,학기,semester schedule
29,시험일정,test schedule; exam schedule
30,합격자 등록,the registration of accepted applicants
31,합격하다,to pass the exam; to get in; to be accepted
32,화합,a harmony; balance
33,휴학하다,to take a leave of absence
34,대학원에 진학하다,to enter a graduate school
35,명단을 확인하다,to check a list
36,수강신청을 하다,to register; to sign up for courses; classes
37,안내를 받다,to be guided; to be informed
38,어학연수를 가다,to go abroad for language training
39,연수를 받다,to be trained; to be educated
40,인턴 사원으로 일하다,to work as intern
41,취업 준비를 하다,job seeking; job hunting; job searching; lookig for employment
42,학점을 듣다,to take credits
43,학점을 따다,to receive credits; to earn credits
44,정신없다,be in a daze
0,가슴,the chest
1,강습,a lesson
2,전망증,forgetfulness; dementia
3,구부리다,to bend
4,그리다,to draw
5,그만두다,to give up; to quit
6,끝,the edge
7,내리다,to let down; to put down; to take down
8,돌리다,to swing
9,등,the back
10,멈추다,to stop
11,미리,beforehand; in advance
12,바깥쪽,the outside
13,반대쪽,the other side
14,벌리다,to spread
15,불면증,insomnia
16,뻗다,to stretch
17,소화불량,indigestion
18,숙이다,to bend
19,스포츠 댄스,the dance sports
20,실내 체조,indoor gymnastics
21,안쪽,the inside
22,올리다,to raise
23,요가,the yoga
24,운동부족,the lack of exercise
25,원,a circle
26,의욕,the will; determination; will power
27,젖히다,to lean
28,탈모증,alopecia
29,턱,the jaw; the chin
30,펴다,to stretch; to open
31,피로,that fatigue; exhaustion; tiredness
32,가슴을 펴다,to straighten oneself up
33,고개를 들다,to raise one's head; to lift one's head; to chin up
34,깍지를 끼다,to fold one's hand
35,힘을 빼다,to relax
36,힘을 주다,to strain; to flex
0,건축학부,the department of architecture
1,경영학과,the department of management
2,경제금융학부,the division of economics and finance
3,관광학과,the division of tourism
4,그만두다,to stop; to quit; to give up
5,등록,registration
6,물리학과,major in physics
7,반장,class president
8,삶,life
9,서류 접수,submitting
10,서류 제출,submitting
11,성적증명서,academic transcript
12,수학과,major in mathematics
13,신문방송학과,the department of mass communication
14,역사학과,the department of history
15,연극영화학과,major in theater and cinema
16,영어영문학과,department of english language and literature
17,우수하다,to be excellent; outstanding
18,원서,application
19,이력서,a resume
20,입학상담실,admissions office
21,자기소개서,personal essay; personal statement
22,자라다,to grow
23,자신감,confidence
24,장남,the oldest son
25,전공선택,major selection; declare a major
26,전공하다,to major in; to specialize in
27,전문가,a specialist
28,정보통신학부,the department of information and communications
29,지원서,application
30,지원하다,to apply
31,진로,career
32,책임감,sense of responsibility; liability
33,철학과,the department of philosophy
34,추천서,the letter of recommendation
35,컴퓨터공학과,the department of computer sciences and engineering
36,포기하다,to give up
37,학과,department
38,학문,study
39,한국어 교육과,education of korean language
40,합격자 발표,decision notification; notification of acceptance
41,허락하다,to permit; to allow
42,화학과,major in chemistry
43,훨씬,much; far
44,흥미,interest
45,합격자 발표가 나다,to notify; to announce a decision
46,리더십,leadership
47,리더십을 키우다,to grow leadership; to develop leadership
48,면접시험을 보다,to take interview
49,서류를 접수하다,to submit documents
50,잘 생각하다,to think hard; to think carefully
51,장래성이 있다,to have prospects for the future; to have a future
52,지원서를 받다,to receive application
53,지원서를 쓰다,to write application
54,진학을 하다,to enter school; university
55,최선을 다하다,to do one's best
56,우수하다,to be excellent
57,토론,discussion: debate
58,책임감,sense of responsibilty
0,광고,an advertisment
1,군것질,a junk food
2,기억력,a memory
3,기운,an energy
4,노력하다,to try; to strive; to make an effort
5,달라지다,to change
6,덜,less
7,몸매,a figure
8,부러워하다,to envy; to cover
9,불평,a complaint
10,비만,obesity
11,시력,the eyesight
12,식사량,one's real size; portion size
13,식사습관,an eating habit
14,식욕,an appetite
15,식품,a food
16,싱겁다,to be flat to the taste; to be bland; to be flavorless
17,-씩,each
18,야식,a midnight meal; late night snack
19,욕심,an acquisitiveness; greed; greediness; desire; craving
20,원래,an original
21,위,a stomach
22,적당히,moderately
23,절대로,never
24,제시간,in time; on time
25,푹,well; much
26,체력,the strength of one's body; health
27,충고하다,to give advice; to advise
28,킬로그램,kilogram
29,튼튼하다,to be strong
30,효과,an effect
31,과음을 하다,to drink too much
32,그러다가,in the mean time
33,그러면서,in the same time
34,몸무게가 늘다,to gain weight
35,몸무게가 줄다,to lose weight
36,몸무게를 줄이다,to reduce one‘s weight
37,밥맛이 없다,to lose one's appetite
38,배탈이 나다,to have a stomachache
39,살이 빠지다,to have lost weight
40,살을 빼다,to lose weight
41,살이 찌다,to put on weight; to gain weight
42,소화가 안 되다,do be difficult to digest
43,자신이 없다,to lack assurance; to lack confidence
44,코웃음을 치다,to snort
45,효과를 보다,to see the effects
46,나가다,to go out; to leave; to step out
0,개업,the opening of business
1,게시판,a bulletin board
2,구인,a job offer; job listing
3,구직,job hunting
4,급구,urgent job offer; immediate start jobs
5,길거리,a street
6,룸메이트,a roommate
7,방세,a room rent
8,부동산,a real estate agency
9,분실물,a lost article
10,사례금,a reward
11,실제,the truth
12,예전,the old days
13,자취방,a room with cooking facilities
14,적다,to write down
15,전단지,a flyer
16,조건,a condition
17,중고품,secondhand goods
18,할인마트,a discount store; outlet store
19,할인쿠폰,a discount coupon
20,확인하다,to check
21,관심을 끌다,to draw interest; to draw attention
22,문을 열다,to set up; to open up the door
23,별 일 없다,nothing much
24,할인을 받다,to get a discount
25,과장하다,to exaggerate
0,거짓,a lie
1,공익광고,a public service advertisement; public service announcement
2,과장하다,to exaggerate
3,괴롭다,to be painful; to be miserable
4,기능,a function
5,닫힘 버튼,a close button
6,당기다,to pull
7,마찬가지,the same
8,만족하다,to be satisfied; to be pleased
9,매진되다,be sold out
10,사용 방법,user guide; user manual
11,상품명,a trade name; product name
12,숨쉬기,breathing
13,양보하다,to yield; to hand over
14,인구,a population
15,장애인,a handicapped person
16,절약하다,to economize; to cut costs; to save; to budget
17,정보,information
18,제품,a product
19,즐기다,to enjoy
20,특징,a characteristic
21,해결하다,to resolve
22,홈쇼핑,paid programming informercial
23,회사명,a company name
24,도움이 되다,to be of help; to help; to assist; to do someone a favor
25,몸이 불편하다,to be out of sorts; to be sore; to be uncomfortable; to ache; to be aching; to be in pain
26,믿다,to believe; to trust
0,간접경험,a indirect experience
1,개봉하다,to release a movie
2,구별하다,to distinguish
3,근심,a worry
4,녹화방송,pre recorded show
5,뉴스 진행자,an anchor
6,다녀오다,to go and come back
7,단점,a defect; flaw
8,따라하다,to repeat after somebody; to copy somebody
9,독,the poison
10,바보상자,an idiot box
11,방송국장,a station manager
12,방송기자,a television reporter
13,방송작가,TV screenwriter
14,뺏기다,to be deprived of; to be taken away
15,사회자,MC
16,생방송,a live broadcast
17,시청자,a viewer
18,시청하다,to watch TV
19,아나운서,an announcer; TV show host
20,앨범,a record; CD album
21,어떡하다,What should I do?
22,연기자,a TV actor/actress
23,연속극,a sopa opera
24,연출가,a program director
25,잊다,to forget
26,장점,a strong point; beneficial effect; merit; advantage
27,재방송,a rerun
28,중계방송,a relay broadcast
29,지식,a knowledge
30,채널,a channel
31,청소년,a teenager
32,추천하다,to recommend
33,출연하다,to appear in a movie / on TV; to be in a movie / on TV
34,평균,an average
35,활동,an activity
36,행동,an action
37,스트레스가 풀리다,stress relieved
38,스트레스를 풀다,to relieve stress
39,영향을 주다,to influence
40,지갑이 얇아지다,not have a lot of money; short of money
41,채널을 돌리다,to turn the channel; to change the channel
42,약하다,to be weak; to be feeble; to be light 
43,시청률,a program rating
0,강추위,severe cold
1,기상정보,weather information
2,기상캐스터,a weatherman
3,꽃샘추위,spring colds
4,꽃소식,flower news
5,대체로,generally; mostly
6,뚝,with a thud
7,무더워,steamy heat; blazing hot
8,미루다,to delay; to postpone
9,산간지역,mountainous territory
10,산불,a forest fire
11,아침저녁으로,from night to day; in mornings and evenings
12,영상,above zero
13,영하,below zero
14,장마,rainy season
15,장마전선,a seasonal rain front
16,지방,area; region; district; zone
17,최고기온,the highest temperature
18,최저기온,the lowest temperature
19,평균기온,the average temperature
20,폭설,heavy snow
21,폭우,heavy rain
22,흥수,a flood
23,피해가 생기다,to be damaged
0,걷기,walking
1,고민하다,to be in agony; to be worried; to be concerned
2,공포영화,a horror movie
3,궁금하다,to be curious
4,단어장,word list; vocabulary list
5,-대,an age
6,덜,less
7,도움,help; aid; assistance
8,들어가다,to enter; to join; to go into
9,목표,goal
10,미래,future
11,뵙다,to meet humbly; to meet (polite/formal)
12,새롭다,to be new; to be fresh
13,신입생,a freshman; a new student
14,실력,(real) ability; capability; potential
15,아이스커피,iced coffee
16,액션영화,an action film
17,이성 친구,a boyfriend / girlfriend
18,일어서다,to stand up
19,종이,paper
20,첫날,the first day
21,첫 번째,the first
22,초반,early stage / phase; the opening part
23,큰돈,a large sum of money; a large amount of money
24,하루하루,day by day; one day after another
25,화장품,cosmetics; make up
26,후반,the last half; the second half
27,강의를 듣다,to attend a lecture
28,경험을 쌓다,to get experience; to build experience
29,계획을 세우다,to make a plan; to plan something
30,나누어주다,to hand out; to hand around; to distribute
31,목이 마르다,to be thirsty
32,손을 들다,to raise one's hand
33,습관을 고치다,to change one's habits; to break a habit
34,시간을 가지다,to take one's time; to have time for
35,시간을 내다,to make time for
36,책을 펴다,to open the book
37,출석을 부르다,to call the roll
0,간호하다,to nurse
1,덮다,to cover something with something
2,돌봐주다,to take care of
3,돌아다니다,to get around
4,떨다,to tremble
5,물수건,a wet towel
6,방안,the inside of the room
7,-분,an amount
8,사이좋다,to be on good terms with
9,설사약,a diarrhea medicine
10,소화제,a digestive medicine
11,수면제,a sleeping pill
12,식후,after meals
13,얇다,to be thin
14,어지럽다,to be dizzy
15,예방주사,vaccination
16,이리로,this way
17,점점,gradually
18,죽,the rice porridge
19,진통제,a painkiller
20,처방전,a prescription
21,초인종,a doorbell
22,코피,the nosebleed
23,통증,the pain
24,해열제,an antifebrile
25,환절기,a change of season
26,기침이 나다,to have a cough
27,눈물이 나다,to shed tear; to get teary eyed
28,땀이 나다,to sweat
29,목소리가 쉬다,to be hoarse; to get a sore throat; scratchy voice
30,속이 불편하다,to feel bloated; to have digestive problems; to have indigestion
31,시간이 지나다,time passes
32,유행이다,to be in; to be in style; to be trendy
33,환자,patient; invalid; sufferer
34,이불,blanket; covers; comforter; duvet; bedding
35,곁,side
0,A4용지,A4 sized paper
1,강조하다,to emphasize; to highlight
2,과제,a work; homework; assigment
3,능력,an ability; capability
4,다운되다,to be down; to freeze; to be frozen
5,문서,a document
6,바이러스,a virus; computer virus
7,바탕화면,a wallpaper
8,밖,the outside; the open; exterior
9,보고서,a report
10,복사,a copy
11,불러오기,a load; open
12,빈문서,an unlimited document
13,삭제,deletion
14,속도,speed
15,수정하기,correction
16,시대,an era
17,연결선,extension lead; cable; cord
18,위치,a location
19,이미지 파일,an image file
20,익숙해지다,to become accustomed to; to get used to
21,인쇄,a print
22,입력,an input
23,자료,data
24,자판,a keyboard
25,작성하다,to make out; to fill in out; to write
26,작업,a work
27,저장,a save
28,지워지다,to be deleted; to be erased
29,직장인,an office worker; empleyed person
30,체크하다,to check
31,술력,an output; a print out
32,텍스트 파일,a text file
33,파일,a file
34,편집하다,to edit
35,풀더,a folder
36,표,a table; a graph; a chart; a diagram
37,타자를 치다,to type
38,산책하다,to stroll; to take  a walk
39,오타,a typo; a typing error
0,가만히,calmly; stealthily; still
1,강도,a robber; a burglar
2,개꿈,a silly dream; a false dream
3,걸어가다,to walk
4,고백하다,to confess; to ask someone out
5,귀찮다,to be annoying; to be irritating
6,그저께,the day before yesterday
7,기대하다,to expect
8,깡패,a gangster
9,깨다,to wake up
10,깨우다,to wake somebody up
11,꿈속,in one's dream
12,나타나다,to appear; to come out
13,달려가다,to rush; to run to
14,달려오다,to come running
15,도망,escape; running away
16,돼지꿈,a dream about pigs; lucky dream
17,똥,dung; poop
18,뛰어내리다,to jump down
19,모기,a mosquito
20,물고기,a fish
21,물다,to bite
22,물리다,to be bitten
23,믿다,to believe; to trust
24,밤중,the middle of the night; midnight
25,뱀,a snake
26,복권,a lottery ticket
27,부자,a rich person
28,상어,a shark
29,순간,a moment
30,악어,a crocodile; an alligator
31,안기다,to be hugged
32,안다,to hug; to embrace
33,어쩌면,maybe; possibly
34,업다,to carry on the back; to piggy back ride; to give a piggy back ride
35,울리다,to ring
36,잠그다,to lock
37,잡다,to catch
38,잡히다,to be caught
39,짝사랑,one sided love; unrequited love
40,쫓다,to pursue; to chase; to run after
41,쫓아가다,to go in pursuit; to catch up with; to follow
42,파리,a fly
43,한참,for some time; quite sometime
44,행운,good luck; good fortune
45,현실,reality
46,기회를 놓치다,to miss an opportunity; to muss a chance
47,꿈에서 깨다,to be awakened from a dream; to be woken up from a dream
48,소용이 없다,to be useless; to be of no use; pointless
49,시험에 떨어지다,to fail an exmanination
50,시험에 붙다,to pass an examination
51,잠이 깨다,to wake up
52,잠이 들다,to fall asleep
53,잠이 오다,to gather straws; to be sleepy
54,아뇨,no
55,성공하다,to make it; to succeed; to do well
56,업히다,to ride on someones back
57,왜냐하면,because; since
58,뛰어가다,to run; to rush; to dash; to dart
0,가요쇼,a pop song program
1,관광버스,a tour bus
2,교양,the educational
3,내용,the content
4,다양하다,to be various
5,다큐멘터리,a documentary
6,당구장,a billiard hall; a pool room
7,대본,a script
8,반복하다,to repeat; to recite; to redo
9,방송국,a broadcasting station
10,방송하다/방송되다,to broadcast; to be broadcasted; to be aired
11,방영하다/방영되다,to televise; to be televised
12,별로,mediocre; average; unexceptional; unremarkable
13,보도,a media/live/press coverage
14,수학여행,a school trip; field trip
15,스포츠 중계,a sports broadcasting
16,시사,current events
17,영상,a video; a slide show
18,오락,an entertainment
19,유용하다,to be useful; parctical; convenient
20,유행어,fad words; trending words
21,일일 드라마,a daily soap opera
22,자막,a subtitle
23,자정,the midnight
24,정오,the noon
25,존댓말,an honorific form
26,주말 드라마,a weekend soap opera
27,줄거리,a plot; summary
28,케이블 방송,a cable TV
29,코미디쇼,a comedy show
30,퀴즈쇼,a quiz show
31,프로그램,a program
32,토론,a discussion
33,학습,learning; education
34,관심을 가지다,to be interested; to be attentive; to be intrigued
35,예를 들다,to give examples
36,재미를 맛보다,to have fun
37,후보에 올라오다,to be nominated
0,가습기,a humidifier
1,개다,to clear up; to become clear; to stop
2,건조하다,to be dry
3,그치다,to stop
4,꽃구경,flower viewing
5,내기,a bet
6,닦다,to clean; to wash
7,딱,just; closely
8,맑다,to be clean; to be pure; to be clear
9,변덕스럽다,to be capricious; to be inconsistent
10,변화,change; transition
11,선선하다,to be cool
12,습도,humidity
13,시합,a game; a match
14,신기하다,to be amazing
15,심하게,terribly; particularly
16,쌀쌀하다,to be chilly
17,야외활동,outdoor activity
18,외투,an overcoat; jacket
19,일교차,daily temperature range; difference
20,정리하다,to arrange; to clean up
21,주간,a weekly
22,차츰,gradually; slowly; by
23,창피하다,to be shamed; to be embarrassed
24,체육대회,an athletics ompetition
25,틀림없이,certainly; surely
26,포근하다,to be mild
27,풀리다,to become warmer
28,하늘나라,heaven
29,햇볕,sunshine
30,화창하다,to be clear; to be sunny; to be bright
31,확률,probability
32,숙제가 밀리다,behind in homeworks
33,있는 힘을 다하다,to do everything in one's power
34,힘이 세다,to be strong; to be powerful
35,시간이 되다,time goes by; time passes
0,곧,soon
1,규칙,a rule
2,나중에,after; later
3,맞춤법,an orthography; the rules of spelling
4,모자라다,to be short of / lacking / deficient in
5,문장,a sentence
6,바보,a fool; an idiot; moron
7,부끄럽다,to be shameful; to be shy; to be embarrassed
8,설명,an explanation; description
9,심하다,to be severe; to be serious
10,억양,an intonation; accent
11,이상하다,to be strange; to be odd
12,작문,a composition
13,졸다,to doze off; to fall asleep
14,주의하다,to notice; to take care; to watch out; to be careful
15,청바지,blue jeans; denim
16,쳐다보다,To look at; to stare at; to gaze
17,초,a second
18,한마디,a word; remark
19,항상,always
20,냄새가 나다,to smell of; to smell like; to smell
21,방귀를 뀌다,to let a fart; to break wind
22,방해가 되다,to get in the way; to block
23,사전을 찾다,to look up in a dictionary
24,오해를 받다,to be misunderstood
25,자신이 있다,to be confident of
26,코를 막다,to hold one's nose
27,화를 내다,to get angry / mad
0,119 구급대,emergency services
1,X선 사진,X-ray photograph
2,가루약,crushed pills; pulvis
3,간단하다,to be simple; to be easy
4,넘어가다,to swallow
5,넘어지다,to fall over; to stumble; to collapse
6,막다,to block; to stop
7,무릎,knee
8,물약,syrup form of medicine
9,미끄럽다,to be slippery
10,바르다,to apply medicine
11,반드시,surely; certainly
12,반창고,bandaid
13,발목,an ankle
14,부딪치다,to hit; to bump into
15,부러지다,to break bone
16,뼈,bone
17,삐다,to sprain
18,상황,situation; condition; circumstance
19,소독하다,to disinfect
20,솜,cotton pad
21,씻다,to wash
22,안약,eye drops
23,한두 방올,one or two drops
24,알약,pills; tablets
25,어쩌다가,by chance; by accident
26,연고,ointment; topical medicine
27,올려놓다,to put on top of
28,응급실,emergency rom
29,응급처치,first aid
30,이마,forehead
31,일회용,disposable
32,증세,symptom
33,찜질하다,to foment; to ice; to put a pack on
34,차갑다,to be cold
35,콧구멍,nostril
36,팔꿈치,elbow
37,휴지,tissue
38,목이 터지다,to speak; to burst out of one's mouth
39,목이 빠지다,to eagerly wait for
40,빼꼽이 빠지다,to laugh; to burst; to laugh out loud
41,상처가 나다,to be wounded; to get wounded
42,진료를 받다,to receive treatment; to get treatment; to see a doctor
43,피가 나다,to bleed
44,피가 흐르다,to bleed
45,통증,the pain
46,등,the back
47,흐르다,to flow
0,간편하다,to be simple; to be convenient
1,검색하다,to search
2,꽤,quite
3,다운로드,a download
4,동영상,video
5,로그인,log in; sign in
6,매번,always; all the time; time after time
7,무료,free (of charge)
8,불법,illegal; unlawful
9,사이트,a site
10,수면부족,lack of sleep
11,스스로,oneself; by oneself
12,아이디,id; identification; sign in id
13,예민하다,to be sensitive; to be sharp
14,옮기다,to move; to shift
15,우울하다,to be gloomy; to be sad; to feel low
16,유료,a paid thing
17,전문가,a specialist
18,주위,surrounding
19,중독,addiction
20,중독되다,to be addicted
21,중독자,an addict
22,집중력,concentration
23,집중하다,to concentrate
24,채팅,a chatting; online chatting
25,택배,postal service; parcel delivery service; package
26,현대,modern times
27,홈페이지,a homepage; a website
28,회원가입,the joining of membership; sign up
29,방해를 하다,to interrupt
30,짜증이 나다,to be irritated; to be annoyed
0,가난하다,to be poor
1,건축가,an architect
2,게으르다,to be lazy
3,결과,a result
4,공상,a fancy; thoughts; dreams
5,과거,the past
6,남,others; other people
7,능력,an ability; potential
8,도깨비,a hobgoblin; a troll; monster
9,동화,a fairy tale
10,두 번째,the second
11,들어주다,to grand a request; to answer a person's prayer
12,땅,a land; ground
13,러브스토리,love story
14,목숨,life
15,몰래,secretly; quietly
16,무인도,a desert island
17,반대하다,to be against; to be opposed to
18,반찬,a side dish
19,발표,an announcment; a presentation
20,백만장자,a millionaire
21,버리다,to throw away
22,보석,jewelry; a gem-stone
23,부부,husband and wife; married couple
24,부지런하다,to be diligent; hard working
25,불행하다,to be unhappy; to be miserable
26,빌다,to pray
27,빛나다,to shine; to glitter; to sparkle
28,사라지다,to disappear
29,상상,an imagination
30,설문조사,a survey
31,소망,desire; wish
32,소원,desire; wish
33,순대,a sausage made of bean curd and green-bean sprouts stuffed in pig intestine
34,식탁,a table; a dining table
35,아가씨,a young lady; an unmarried lady
36,연예인,an entertainer; a celebrity
37,외모,appearance
38,요정,a fairy
39,용서하다,to forgive
