,0,1
20,대체로,"generally, mainly, by and large, for the most part (not 주.., ..개, ..부.., 전.., ..다..)"
21,전문성,"professionalism, expertise, speciality"
22,기여도,level of contribution
23,그다지,"so much, to that extent, to such an extent (often used with negative -> not so much, not particularly) (not 이..)"
24,재채기,"a sneeze, sneezing"
25,내뱉다,"to spit out, spew (not 뱉..)"
26,압력,"pressure, stress, political pressure"
27,눈알,an eyeball (not 안..)
28,튀어나오다,"to stick out, bulge, project, protrude, jut out; to burst out, rush out (not 두.., 부.., 내..)"
29,가하다,"to inflict, deliver, deal, apply; to add, to increase"
0,끓이다,"to boil something, heat something (i.e. a soup, a broth)"
1,높이다,"to raise, elevate, lift, enhance, increase something (not 올..)"
2,먹이다,"to feed, let someone eat"
3,보이다 (피동사),to be seen
4,붙이다,"to attach something, stick something on, paste"
5,속이다,"to trick, deceive, cheat, take in, defraud, pass off as, lie, fake"
6,죽이다,to kill
7,줄이다,"to reduce something, decrease, lessen, shorten something"
8,끝내다,"to finish something, to complete something (not 완...)"
9,넓히다,"to widen, expand, broaden"
10,눕히다,"to lay someone/smthg down, make someone lie down"
11,맞히다,"to hit, to guess right"
12,앉히다,"to seat someone, have someone sit down"
13,읽히다 (사동사),"to cause someone to read, make them read"
14,입히다,"to clothe, to dress someone/something"
15,날리다 (사동사),"to fly something, to let fly"
16,돌리다,"to turn, revolve, roll, spin; to operate (a washing machine)"
17,살리다,"to rescue, to save (not 구...)"
18,알리다,"to tell (someone), to let (someone) know, to notify"
19,울리다,to make someone cry
20,감기다,to wash someone's hair
21,남기다,"to leave (e.g. food, a message, a memory,)"
22,맡기다,"to deposit, to entrust something to another"
23,벗기다,"to unclothe, take someone's clothes off"
24,숨기다,"to hide, conceal, cover a fact, keep secret, disguise oneself"
25,신기다,to put shoes on someone
26,씻기다 (사동사),"to wash someone, something"
27,웃기다,"Make (someone) laugh, crack (someone) up"
28,깨우다,to wake someone
29,비우다,"to empty out, vacate, make empty"
30,세우다,"to stop, to park (a car)"
31,씌우다,"to put a hat on someone, cover something with"
32,재우다,to put someone to sleep
33,태우다,"to let someone ride (a vehicle), to pick up (a person), give a ride"
0,편,"a piece (of poetry, a movie, a novel) (counter)"
1,포장하다,"to pack, to wrap up (not 싸...)"
2,품질,quality (not 질)
3,화,anger
4,훌륭하다,"to be excellent, to be splendid, superb(not 뛰.., 우..)"
5,이웃,a neighbor
6,고등학교,high school
7,가장,the head of the household
8,가져오다,"to bring, carry and come, bring about, cause,"
9,간단하다,"to be simple, brief, easy (not 단..., 손..., ...편...)"
10,거리,"distance, street"
11,구체적,"specific, concrete, definite, in detail (not 자.., 상..)"
12,극복하다,"to overcome, to conquer, subjugate (not 정...)"
13,기름,oil
14,먹이,"feed, food, provisions"
15,기본,basic
16,기사,"an article, news, a statement"
17,냄새,a smell
18,다가가다,"to approach, to go near, draw near"
19,담당하다,"to take charge, be in charge of (not 맡...)"
20,도전하다,to challenge
21,뛰어나다,"to be excellent, outstanding (not 훌..., 우...)"
22,면접,an interview
23,목소리,a voice
24,무시하다,"to look down on, to disregard, ignore, neglect (not 외..)"
25,바닷가,"seaside, seashore"
26,밤새우다,"to pull an ""all nighter,"" to stay up all night"
27,배달,"delivery (not 발..., 택...)"
28,바르다,"to apply/put on (e.g. lotion); to be straight, upright; straightforward"
29,벌다,to earn money
30,사라지다,to disappear (not 없...)
31,보관하다,"to store, keep, take custody of"
32,부드럽다,"to be soft, tender"
33,참다,"to endure, withstand, to repress a feeling (not 견...)"
34,불러일으키다,"stir up, arouse, excite, cause (longer)"
35,비율,"rate, ratio, percentage"
36,견디다,"to endure, withstand, to repress a feeling (not 참...)"
0,필요하다,"to need, to be necessary, to be required"
1,방법,"a method, a way, a process"
2,이용하다,"to use, to utilize, to make the most of (not 사.., 쓰.., 활..)"
3,생각하다,"to think, to consider, to reflect"
4,관심,"interest, concern, attention (not 흥...)"
5,가능하다,"to be possible, feasible, within the range of possibility"
6,결과,"result, outcome, consequence, product"
7,늘다,"increase, grow, multiply; improve, make progress (not 증...)"
8,바꾸다,"to change, exchange, trade, convert; replace, modify"
9,노력하다,"to strive, to try hard, to make an effort (not 애...)"
10,느끼다,"to feel, be conscious of, experience, realize; be moved by,"
11,경우,"a situation, a case, an occasion, a time (not 사..., 상...)"
12,상품,"product, merchandise, commodity, goods (not 제.., 물..)"
13,생기다,"to happen, come to pass, occur, come about (e.g. interest, a problem, a stain, a headache) (not 나..., 나타...)"
14,얼룩,a stain
15,도움,"help, aid, relief"
16,환경,"environment, circumstances"
17,내용,"contents, subject matter, details"
18,상황,"a situation, conditions, the state of things (not ...태, 경...)"
19,바로잡다,"to straighten, to correct, to rectify"
20,사회,"society, the community, the public"
21,생활,"life, living, existance, livelihood, subsistence (not 삶)"
22,이상하다,"to be strange, unusual, uncommon"
23,경험,an experience (not 체...)
24,다양하다,"to be diverse, varied"
25,최근,"the most recent, the latest, the nearest (not ...신)"
26,선택하다,"to choose, to select, to pick out (not 고.., 뽑.., ..발.., 택.., ..정..)"
27,효과,"effect, effectiveness"
28,문제,"a problem, trouble; question"
29,자신,"oneself, self-confidence, self-assurance"
30,찾다,"to find, to search for, to pick up"
31,관계,"connection, relation, relationship"
32,기간,"period (of time), a term"
33,전문가,"a specialist, an expert"
34,감다,to wash (hair); to close (eyes); to tie a bandage around
35,가입,"joining, entry, admission, affiliation"
36,탈퇴,"secession, withdrawl, breaking away from, disconnecting oneself from"
37,짙다,"to be dark, dense, rich (not 진...)"
38,진하다,"to be dark, thick, heavy, strong, rich (not 짙...)"
0,접수하다,"to accept, receive; register, sign up (not...승)"
1,정서 발달,emotional development
2,정성,"true heart, sincerity, earnestness, devotion (not 진...)"
3,정하다,"to decide, make up one's mind, settle (short)"
4,제한하다,"to restrict, limit"
5,짐,"luggage, baggage"
6,창업하다,"to start (a business), to establish, found"
7,창의력,"ingenuity, creative talent, creativity, originality (not 독...)"
8,출퇴근하다,"to commute, go to and from work"
9,토론하다,"to debate, discuss, dispute, argue (not 주..., 다...)"
10,파악하다,"to mentally grasp, understand, catch hold of an idea"
11,평범하다,"to be common, ordinary, normal, commonplace (not 흔...)"
12,함부로,"indiscriminately, at random, thoughtlessly, recklessly, at will"
13,화재,"a fire, a blaze"
14,화제,"topic of conversation, subject of conversation, issue (not 주.., 이..)"
15,활발하다,"to be lively, active, quick, full of life (not ...동...)"
16,후회하다,"to regret, be sorry (penitent) for, suffer remorse over (not 서..., 섭...)"
17,흔히,"commonly, frequently, often, generally (not 자..)"
18,연습하다,"to practice, carry out exercises"
19,상,an award
20,가만히,"calmly, silently, quietly, gently, motionlessly, still"
21,개성,"individuality, personality (not 성...)"
22,개최하다,"to hold, open (e.g. an exhibition), host"
23,공포감,sensation of fear
24,관련하다,"to be related to, connected with, correlated to"
25,그립다,"to be missed, longed for"
26,그만,"stop, to that extent only, no more than that"
27,근거,"a basis (for an argument), a ground, a foundation; a stronghold (not 바..., 기...)"
28,기념,"commemoration, rememberance"
29,금방,"a moment ago, just now (but also soon)(not 아...)"
30,기뻐하다,"to be delighted with, to be happy, to be glad, to congratulate oneself on (not 행.., 즐.., ..쁘..)"
31,날개,a wing
32,쏟다,"pour out, spill, drop, empty; devote oneself, concentrate"
33,어둡다,"to be dark, dim, gloomy"
34,환하다,"to be bright, light; be evident, obvious; to be clear, unobstructed (not 밝.., 명..)"
35,염려하다,"to be worried, anxious, concerned (not 걱..., 고...)"
0,정보,"information, data, intelligence (not 지..)"
1,할인되다,"to be discounted, to become on sale (not 세..)"
2,활용하다,"to apply, utilize, to make use of (not 적.., 응.., 지..)"
3,꿈,a dream
4,노인,"an old man, senior citizen, old aged person"
5,반면,"on the other hand, in contrast (not ..대..)"
6,자기,oneself
7,키우다,"to rear, bring up, cultivate, foster (e.g. children, crops, animals) (not 기...)"
8,해외,"overseas, abroad, foreign countries"
9,각종,"every kind, various kinds, all kinds of (not 여.., 종.., 온..)"
