,0,1
0,사회적 비용,social cost
1,부양,"1) support (2) floating, floatage"
2,출산율,birthrate
3,부담률,burden ratio
4,고령,"old age, advanced age"
5,진입하다,"to enter, go into"
6,급격히,"rapidly, sharply"
7,둔화되다,to slow down
8,막대하다,"to be huge, enormous, incalculable"
9,가중되다,"to be increased, raised, added to"
0,생사,life or death
1,개최하다,"to hold, host, open, run (a)"
2,상시적,"1) normally, at normal times (2) always, constantly, continuously"
3,확충하다,"to expand, enlarge"
4,중립,neutrality
5,면회소,"visit location, reception house"
0,병역 비리,draft evasion
1,대체복무지,alternative service location
2,형평성,"fairness, equity"
3,수단,"means, way, method"
4,수행하다,"to conduct, carry out, accomplish"
0,빈곤감,sense of poverty
1,의식주 문화,"culture of food, clothing, and shelter (necessities of life)"
2,인구 보충 출생률,Population replacement level
3,출산 장려 정책,childbirth grant policy
4,산아 제한 정책,birth control policy
5,가임기,childbearing age
6,갑,the person in a position of power in a contract
7,을,the weaker person in a contract
8,경범죄,misdemeanor
9,소매치기,pickpocketing
10,사재기,"panic buying, hoarding products to sell at a higher price"
11,암표,"illegal tickets, scalping"
12,각계,여러 세계
13,집성촌,a village that all has the same last name
14,절박하다,"to be desperate, urgent"
15,유기하다,"to abandon, neglect"
16,독려하다,"to encourage, spur on, urge"
17,단절되다,끊게 되다
18,장서 갈등,장모 - 사위 갈등
19,유년,"유아, 아기"
20,미취학 아동,유치원 다니는 아이
21,소년,초등학 때
22,청소년,중고 때
23,청년,2030 대
24,장년,4050 대
25,노년,60 이상
0,독신,unmarried person
1,조손 가정,family consisting of the children and grandparents
2,기피,"avoidance, shirking"
3,자아실현,self-realization
4,친밀감,"sense of closeness, intimacy"
5,지적하다,to point out
6,욕구,"desire, appetite for, craving or urge for something"
7,지배적,"dominant, predominant"
0,경제 규모,scale of the economy
1,촉진,"expedite promotion, acceleration, boost"
2,외환 위기,foreign currency crisis (IMF)
3,정상 회의,summit meeting
4,신흥 경제국,a country with a rising economy
0,품,"work, labor"
1,결합,"combination, union, fusion"
2,베풀다,"to present honors, favors, throw parties"
3,당사자,person directly involved or concerned
4,보답하다,"to repay, reward, return a favor"
5,제공하다,"to provide, offer, supply"
6,부담하다,"to shoulder or bear (expenses), to cover"
0,소비자물가지수,consumer price index
1,통계청,National Statistical Office
2,개편되다,"to be reorganized, overhauled"
3,단명,"to die young, die early"
4,경제 지표,"economic indicator, business index"
5,선정하다,"to single out, select, choose"
6,변화를 거듭하다,"to be repeat change, constantly change"
7,장수하다,to live a long life
8,산정,"computation, calculation, estimate, assessment"
9,품목,item
10,생활상,life phase
11,무선호출기,"pager, beeper"
0,비구니,불교 수녀
1,풍어제,ritual for a big catch of fish
2,가신,deity of one's family
3,장승,traditional Korean totem pole
4,기마 경찰대,말을 타는 경찰
5,짬짜미하다,to make a secret promise
6,태극마크를 달다,국가 대표 선수가 되다
7,밤참,야식
8,수포자,수학을 포기하는 자
9,납득이 가다,이해하다
10,팔자,"운세, 운명"
11,달이 차다,for the moon to wax
12,제수용품,sacrificial offerings
13,갈등을 빚다,to cause a conflict
14,이런 연유로,이런 이유로
15,의도치 않게,의도하지 않고
16,신선,the Taoist sky gods
17,화목하다,"to be harmonious, amicable"
18,떼창,"sing a long, group singing"
19,열거하다,"to list, enumerate"
20,참혹하다,"to be horrible, horrendous, gruesome"
21,돋보기,"reading glasses, magnifying glass"
22,성수기,the busy season (반대말: 비성수기)
0,생성 시기,time of creation
1,얽매이다,"to be restrained by, shackled or fettered down by, be occupied with"
2,경시,"contempt, negligence, disdain, slight"
3,적대시하다,"to show hostility towards, show enmity towards"
4,빤히,"obviously, evidently"
5,권위주의,authoritarianism
6,집단주의,"groupism, collectivism"
7,평등주의,egalitarianism
8,개인주의,individualism
9,반감,"hostility, antagonism, animosity, antipathy"
10,운이 트이다,for one's fortunes to change for the better
11,솔선수범,"to lead by example, take the lead or initiative"
12,복귀,"return, comeback"
0,인의예지신,"benevolence, righteousness, propriety, wisdom, and sincerity"
1,투기,Speculation (ie buying land cheaply and renting at higher prices)
2,썩소,"(썩은 미소) fake smile, sneer"
3,일보직전이다,"If I take one more step, go any further, or deal with anymore crap I'll explode"
4,단락,paragraph
5,산세,산의 기운
6,방위,방향의 위치
7,정설,정확한 이야기 (반대말: 속설)
8,회자되다,"to be on everyone's lips, be the talk of the town"
9,진위 여부를 떠나,it doesn't matter if it's true or not
10,서론,introduction (paragraph)
11,본론,body (paragraph)
12,결론,conclusion (paragraph)
13,당위,"what must, should be (done)"
14,워낙,1) 매우 (2) 처음부터
15,차선,2nd best
16,엊그제,1) near past (2) yesterday
17,내일모레,1) near future (3) day after tomorrow
18,반출되다,"to be carried off and away, be taken out of something"
19,문물,the products of civilization
20,예로부터,"from old, ancient times"
21,후기,"1) latter half (2) postscript, epilogue"
22,사극,historical drama
23,자가용,one's own car
24,착취당하다,to be exploited
25,보급,"1) supply (2) dissemination, propagation"
26,정사,"official history, confirmed fact"
27,대사,스님
28,반경,radius
0,소액 기부,donation of a small bit of money
1,댓글을 달다,to leave a comment
2,홍보하다,to promote
3,후원자,"sponsor, backer, supporter"
0,볼품이 없다,"to not look nice, be ungainly"
1,창간하다,"to begin publication, publish the first issue of"
2,판권,"publishing rights, copyright"
3,자립,"self-reliance, stand on one's own two feet"
4,계기,"chance, opportunity"
5,편집,"edit, editing, compilation"
0,단품,"single supply, one item"
1,알뜰하다,"to be frugal, thrifty"
2,살림을 꾸리다,to manage a household
3,유발하다,"to arouse, cause, trigger"
0,매출,sales
1,원액,"original sum of money, the principal"
2,불경기,"recession, slump, bad economy"
3,저가 화장품,low-priced cosmetics
0,답사,field investigation
1,꼴딱,"100%, completely (colloquial)"
2,구체적,"detailed, concrete, specific"
3,손에서 놓을 수가 없다,to be unable to put something down
4,얽히다,"to get tangled, become entangled in"
5,길잡이,guide (i.e. a guide book)
6,웬만큼,"(하다): to do good at something (not good enough for professional, not as bad as an amateur), pretty good"
7,막상,"in reality, really, actually"
8,이왕,already; now that; since
9,하회탈,Ha Hwe Masks (unique because they disconnect at the jaw and allow dancers to mimic laughing
10,세계문화유산,World Heritage
11,등재되다,"to be registered or recorded as, to be listed as"
0,달동네,poor hillside village area
1,고용하다,"to engage, employ, take on"
2,청결하다,to be clean
3,개선,"improvement, enrichment, betterment"
0,산간 지역,region in between two mountains (the valley area)
1,실속이 있다,"to be substantial, full of matter"
2,문외한이다,to be out of a person's field
3,소금에 절이다,"to salt, preserve in salt"
4,차도가 없다,for there to be no change for the better; most often used in relation to health
5,꾸물거리다,to dawdle
6,웅성대다,the sound of a lot of people all murmuring at once
7,모처럼,오랜만에
8,간소화,simplification
9,퇴색되다,"to lose color, for its colors to fade"
10,번영,prosperity
11,기원하다,"to pray, wish"
12,인연을 맺다,to make a connection or an alliance with
13,절차,"procedure, process"
0,앳되다,"to look young, be childlike"
1,결혼 적령기,"the proper, right age for marriage"
2,보편적,universal
3,격변의 시대,"turbulent times, times of sudden or rapid changes"
4,유입되다,"to flow in, noun: influx"
5,정치 체제,political structure or system
6,부작용,"side effect, byproduct"
7,가치관,"values, one's set of beliefs"
8,충돌,"collision, clash, impact"
9,과도기,"transition period, transient"
10,통합하다,"to combine, integrate, consolidate"
0,출토되다,"to be excavated, unearthed"
1,언행,"words and action, speech and behavior"
2,빈틈없이,"closely, with no space to spare"
3,대선,presidential election
4,출마,"running for office, coming forward as a candidate"
5,고분,ancient tomb/burial mound
6,전개되다,"to unfold, spread out, open out"
7,거주민,"a citizen, native or indigenous inhabitant"
8,고고학자,archaeologist
9,방치되다,"to go by the wayside, be left untreated, fall into disrepair"
10,낡다,"to be old, worn, shabby"
11,문화재 도굴,grave robbery of cultural assets
12,닳다,"to be worn out, worn down"
13,곪다,"to fester, form pus"
14,손가락 하나 까닥하기 힘들다,"to be very hard, difficult to even lift one finger"
15,돌이키다,"to look back on, reflect"
16,국보,"national treasure, treasure of the country"
17,지정되다,"to be designated as, to be specified as"
18,보존,"preservation, conservation"
19,선사 시대,prehistoric times
20,심혈을 기울이다,to devote oneself to
21,업무,"business, work, duty"
22,사찰,Buddhist temple
23,처마,eaves
24,흔적,"trace, vestige, evidence"
25,단청,traditional multicolored paintwork on wooden buildings
26,액,"misfortune, bad luck"
27,자비,1) mercy (2) at one's own expense
28,낙후되다,"to lag, fall behind"
29,철거하다,"to demolish, tear down"
30,풍수지리,"feng shui, geomancy"
31,일일이,one by one
32,심사숙고,"reflection, deliberation, careful consideration"
0,유명세를 타다,"to find fame, rise to new levels of fame"
1,후원,"sponsor, support, backing"
2,환산하다,"to convert, change something into something else"
3,매출 신장,"sales increase, expand sales"
0,활기를 띠다,"to be active, lively, perk up"
1,(을/를) 무릅쓰고,to understand and accept the risk of A and continue to do B (an action the requires bravery)
2,어/아야 직성이 풀리다,you have to do something (more than a regular person) in order to feel satisfied
3,상봉,"reunion, meet again face to face"
4,얼어붙다,"to freeze, be frozen, be petrified"
5,탈북자,someone who escapes from North Korea
0,일찌감치,extremely early
1,면회,"a visit, visitation (ie to a hospital, prison)"
2,연차,annual
3,보태다,"to supplement, add to"
4,씀씀이,"expenses, expenditures, one's money usage habits"
5,묶음 상품,"bundle products, products bundled together"
6,전자 상거래,e-commerce
7,파격적인 할인,substantial or shocking discount
8,신생,"new birth, rebirth, nascent"
9,톡톡히,"thickly, 심하게"
10,체감 물가,perceived price
11,틈새시장,niche market
12,다단계 판매,pyramid scheme
13,(가격) 담합,price fixing
14,적발되다,"to be exposed, caught"
15,벌금을 물다,"to pay a fine, penalty"
16,중대성,"seriousness, gravity, importance"
17,한산하다,"to be quiet, slack"
18,북적거리다,"to be busy, packed with people"
19,경제 성장률,rate of economic growth
20,전망치,"observation value, outlook"
21,판매 수수료,"sales charge, selling commission"
22,수하물,"baggage, luggage"
23,근로 소득,earned income
24,금융기관,"financial institution, financial company"
0,적도,the equator
1,토질,quality of the soil
2,교역량,trade volume
3,유통되다,"to be distributed, circulated, distributed"
4,농가,farming family
5,실상,"fact, truth, actual situation"
6,이윤,"profit, gain, return, yield"
7,가공업자,"a processor (ie meat, food)"
8,불합리하다,"to be unreasonable, outrageous, illogical"
9,적정하다,to titrate (figure out the constituents of a subject using chemistry)
10,선하다,"to be vivid, good or nice"
11,표방하다,"to claim to support, advocate for"
0,상류층,"the upper class, upper crust"
1,월등히,out of the ordinary
2,신분,"position, status, rank"
3,헌신하다,"to make a commitment, devotion or dedication to"
4,억눌리다,"to be suppressed, repressed, oppressed"
5,소작인,"tenant farmer, sharecropper"
6,습격하다,to launch an attack
7,지위고하,"positions high and low, rank"
8,대대로,"for generations, generation after generation"
9,과욕,"greed, avarice"
10,경계하다,"to previse, guard, be on alert"
11,물품,"article, goods, commodity"
12,소진되다,"to be exhausted, burned out of"
13,도박,gambling
14,한탄하다,"to bemoan, lament, sigh for"
15,대물림하다,"to pass down, hand down"
16,칭송받다,"to receive praise for, be celebrated or praised as"
0,오색찬란하다,"to be bright, splendid, colorful (휘황찬란하다)"
1,수놓다,꾸미다 (to embroider)
2,휘황찬란하다,오색찬란하다
3,네온사인,neon sign
4,생체 리듬,bio rhythyms
5,노출되다,to be exposed (to)
6,폐단,단점
7,교란,"헷갈리다 (to harass, disturb, throw into confusion)"
8,수확,to harvest
9,상실하다,to lose
10,체계적,systematic
11,벌금형에 처하다,to fine
12,소등하다,to turn out the lights
13,경각심,"consciousness, awakening"
14,게을리하다,"to neglect, not do well"
0,묵히다,to leave something unused or idle
1,인심을 쓰다,"to do as a favor, do a favor"
2,특가 세일,bargain price sale
3,마케팅 전략,marketing strategy
4,천정부지로 치솟다,"to shoot through the roof, skyrocket"
5,구매하다,"to purchase, buy"
6,상책이다,be the best or most advisable policy
7,에누리하다,"to haggle, bargain, ask for discounts"
8,덤,"a throw-in item, extra or bonus gift with a purchase"
9,사족을 못 쓰다,to like something so much you can't even move (negative connotations)
10,노리다,"to aim for, target, be out for, have an eye on"
11,미끼 상품,"bait product, door buster"
12,현혹하다,"to dazzle, deceive, seduce, lure in"
13,견물생심,"opportunity makes the thief, seeing is wanting"
14,손이 가다,to need a lot of care and maintenance
15,가계부,household ledger
16,땡처리,자금 압박을 받는 회사가 쌓인 재고품을 헐값에 팔아넘기는 일
0,고수하다,"to stick to, adhere to, cling or hold fast to"
1,무일푼 상태,"destitute condition, penniless situation"
2,일취월장하다,하루하루 좋아지고 있다 (볼 수 있게)
0,모금,"collection, fund-raising"
1,설치되다,to be installed
2,몰락하다,"to fall, collapse, crumple, ruin"
3,좌절감,frustration
4,박탈감,sense of deprivation
5,팽배하다,"to be surging, rising, overflowing"
6,고조되다,"to heighten, upsurge, build up, rise, mount"
7,내몰리다,"to be forced out, be driven out"
8,역부족,inadequacy
9,사회 공헌 활동,philanthropic activities
10,생색을 내다,"to make patronage (face saving patronage or benevolence); to act condescendingly, put on airs"
11,탄탄하다,"to be robust, strong"
12,성원,"1) support, cheer (2) quorum"
13,맞물리다,"to mesh, interlock, engage"
14,일거수일투족,one's every move
15,낙오자,"straggler, dropout, loser, failure"
0,매립장,landfill
1,-(으)로 악명 높다,to be infamous for
2,코를 찌르는 악취,a smell so bad it makes you crinkle your nose
3,시커멓다,"to be black (like an ugly, dirty black)"
4,각인되다,"to be engraved, carved in"
5,포화 상태,"to be completely saturated, at maximum capacity"
6,흉물스럽다,"to be hideous, ugly, unsightly"
7,반입,"to carry, bring in"
8,생태 공원,ecological park
9,바람개비,"windmill, pinwheel"
10,매립 가스,landfill gas
11,자리매김하다,to firmly grab one's place as X
12,벤치마킹,to borrow ideas from another country or corporation and implement them in one's own country or corp
13,혐오,"hatred, disgust, loathing"
14,침출수,leachate (the water that comes out of trash)
15,정화,"purification, cleansing"
16,거듭나다,"to reform, be born again as"
17,환골탈태,to turn over a new leaf
18,일깨우다,"to awaken, arouse, enlighten"
0,어깨너머로 배우다,to learn by watching
1,~삼아,(i.e. 재미X/친구X/운동X): for X
2,에 버금가다,"to come close to, be second to"
