,0,1
10,테니스장,tennis court
11,퇴근,"leaving work, getting off work"
12,소개하다,to introduce
13,시작하다,"to start, to begin"
14,친절하다,"To be friendly, easy to approach"
15,일찍,early
16,그럼요,"of course, naturally"
0,갈비,grilled beef ribs
1,김치찌개,kimchi stew
2,불고기,bulgogi (thinly sliced seasoned beef or pork)
3,비빔밥,bibimbap
4,삼겹살,pork belly
5,잡채,"a mixed dish of noodles, vegetables and meat"
6,간장,soy sauce
7,설탕,sugar
8,참기름,sesame oil
9,파,green onion
10,마늘,garlic
0,꽃,a flower
1,나무,a tree
2,봄,spring
3,선물,"a present, a gift"
4,우리,we
5,팀,a team
6,이기다,to win
7,대답하다,"to answer, reply"
8,받다,"to receive, to accept"
9,낣다,wide
10,그 다음에,and then (after that)
11,다 같이,all together
12,둘이서만,only the two of (us)
13,맛있게,deliciously
0,광고,advertisement
1,발음,pronunciation
2,다르다,to be different
3,걸어서,on foot
4,바로 앞,directly in front of
5,언제든지,whenever
6,인터넷을 하다,to use the Internet
7,그럼요,"of course, naturally"
8,문화,culture
9,반,class
10,체육관,gym
11,학기,"semester, academic term"
12,이제,now
13,자주,"often, frequently"
14,마음에 들다,"to find likeable, be enjoyable"
15,소개하다,to introduce
16,지각을 하다,to be late for something
0,가격,price
1,공항,an airport
2,기다리다,"to wait for, to await, to expect, to look forward"
3,도착하다,to arrive
4,사다 주다,to buy and give
5,출발하다,to depart
6,두꺼운 옷,thick/warm clothes
7,아이들,children
8,한국 시간,Korean time
9,그때 봐요,See you then.
10,정말요,Really?
11,참,Ah! (similar to 'wait' or 'hey' when remembering something)
