,0,1
122,무용지물,useless thing/person
123,동고동락,share one's joys and sorrows
124,전화위복,a blessing in disguise
125,역지사지,put oneself in someone else's shoes
126,마이동풍,praying to deaf ears
127,부화뇌동,follow blindly
128,노심초사,"great anxiety, constant worry"
129,자화자찬,"self-admiration, self-praise"
130,학수고대,"wait for with impatience, eagerly wait"
131,오십보백보,six of one and half a dozen of the other
132,그림의 떡이다,"pie in the sky, something unreachable"
133,시치미를 떼다,play innocent
134,감쪽같다,"be as good as new, be perfect"
135,거머리 같다,be like a leech
0,접촉사고,minor collision
1,상대방,the other party
2,운전자,driver
3,다짜고짜,abruptly
4,반말,"talk down to, informal speech"
5,어이없다,"absurd, dumbfounded"
6,깔보다,"belittle, look down on"
7,책임,"responsibility, duty"
8,뒤집어씌우다,put the blame on sb
9,뻔뻔하다,"shameless, brazen"
10,사고 처리,accident handling
11,사고 접수,accidents reported
12,불쾌하다,"unpleasant, unwell, uncomfortable"
13,상책이다,be advisable
14,가라앉히다,"calm down, soothe"
15,다행스럽다,"lucky, fortunate"
16,어리둥절하다,"puzzled, dazed, perplexed"
17,기가 막히다,be at a loss for words
18,쑥스럽다,"shy, embarrassed"
19,지루하다,"tedious, boring (task), wearisome"
20,지겹다,"be bored of sth, be sick of sth"
21,난감하다,"unbearable, intolerable"
22,거북하다,"uncomfortable, awkward"
23,억울하다,"be victimized, be wronged"
24,흥분하다,get excited
25,괘씸하다,be disgusted
26,마음을 가라앉히다,re-collect one's mind
27,감정이 드러나다,reveal one's emotions
28,감정이 나타나다,to show emotions
29,감정을 표현하다,express one's feelings
30,감정을 자제하다,restrain one's emotion
31,짜증을 부리다,show irritation
0,하객,guest
1,북적거리다,"crowded, bustling, packed"
2,잔칫집,a banqueting house
3,분위기,"mood, atmosphere"
4,근데,"by the way, but"
5,혼례복,wedding gown
6,가마,"sedan chair, palanquin"
7,입장하다,"admission, enter into"
8,곱다,"lovely, kind(-hearted)"
9,찍다,"film,shoot / stamp, imprint"
10,연지 곤지,red dots on the cheek and forehead during wedding
11,귀신을 쫓다,exorcise ghosts
12,술잔을 나누다,distribute glasses
13,부부의 인연을 맺다,"form a connection, get married"
14,백년해로,grow old together
15,혼인,"marriage, matrimony"
16,통과 의례,rite of passage
17,의식,"consciousness, one's sense"
18,절차,"procedure, process"
19,생활 방식,lifestyle
20,사고방식,way of thinking
21,성년식,coming of age celebration
22,축의금,money gift for happy occasions
23,상을 당하다,be bereaved
24,상을 차리다,set the table
25,절을 하다,make a deep bow
26,문상을 가다,make a call of condolence
0,관혼상제,"the four ceremonial occasions of: coming of age, wedding, funeral, and ancestral rites"
1,일컫다,"refer to, call, name"
2,머리를 올리다,put up one's hair
3,상투를 틀다,wear a topknot
4,갓을 쓰다,wear a korean traditional hat
5,대우를 받다,"receive a (good/bad) treatment, be treated"
6,구성하다,"constitute, compose"
7,폐백,ceremony to pay respect to grooms family
8,함,a box of wedding gifts
9,장례를 치르다,hold a funeral
10,예의를 갖추다,be courteous
11,경건하다,"godly, reverent"
12,기일,"date, appointed day, deadline"
13,단축되다,cut short
14,조의금,"condolence money, contribution to funeral expenses"
15,조문객,"mourner, condoler"
16,접대하다,"entertain, wine and dine"
17,감사를 표하다,express one's gratitude
18,고인,"the deceased, the dead"
19,간소화,simplification
20,감각,"sense, feeling"
21,촉각,sense of touch
22,닿다,"reach, touch, brush"
23,흥이 나다,"be amused, be excited"
24,어깨동무를 하다,put arms around each other's shoulders
25,팔짱을 끼다,fold one's arms
26,손때가 묻다,"be soiled by the hand, touched very often"
27,윤이 나다,"shine, be glossy"
28,쾌적하다,"pleasant, nice"
29,굳이,"obstinately, persistance, insistence"
30,대다,"put, set up, touch"
31,6.25전쟁,the korean war
32,신속하다,"swift, quick, speedy"
33,원동력,"driving force, impetus"
34,성과,"result, outcome, performance"
35,조급증,impatience
36,소홀히 하다,neglect
37,부실 공사,poor construction
38,부작용을 낳다,produce side effects
39,유별나다,"unusual, odd, eccentric"
40,말을 놓다,put words into a persons's mouth
41,띠,chinese zodiac sign
42,동갑,same age
43,헷갈리다,be confused
44,떡,rice cake
45,가루,"powder, dust, flour"
46,어김없이,"surely, certainly, without fail"
47,별식,special dish
48,의례 음식,ritual food
49,정착하다,"settle (down), take root"
50,삼국 시대,the three kingdoms period
51,고분,"ancient tomb, old burial mound"
52,시루,(earthenware) steamer
53,벽화,"mural, fresco"
54,차지하다,"occupy, take possession, win"
55,찌다,steam
56,치다,"hit, strike, knock / clap, applaud"
57,지지다,"panfry, sauté, fry"
58,삶다,boil
59,시루떡,steamed rice cake
60,백설기,snow white rice cake
61,순수하다,"be pure, genuine"
62,순결,"purity, virginity"
63,축원,"prayer, invocation, supplication"
64,인절미,rice cake coated with bean flour
65,바람떡,rice cake stuffed with bean jam
66,바람이 나다,wind arises
67,속설,"common saying, common belief"
68,금기시되다,be taboo
69,찹쌀가루,glutinous rice flour
70,반죽하다,"work the dough, knead the dough"
71,전병,pancakes
72,화전,sweet rice cake with flower petals
73,경단,rice ball cake
74,빚다,brew
75,고물을 묻히다,cover with powder
76,수수팥떡,rice cake flavored with chopped bean paste
77,물리치다,"repel, repulse, defeat"
78,면하다,"avoid, escape, get rid of"
79,건강식,healthy food (diet)
80,거주하다,make one's residence
81,몸소,"in person, personally"
82,성향,"tendency, inclination, disposition"
83,정 문화,culture to share food
84,판 문화,culture to do things together
85,판을 벌이다,set up a place (for a group)
86,서열 문화,culture to respect elders
87,체면 문화,culture to try to impress others
88,신경을 쓰다,"pay attention to, concern"
89,끼리끼리 문화,culture of prefering people from the same backgrund
90,어울리다,socialize (with)
91,빨리빨리 문화,culture of doing everything fast
92,급하다,"in a hurry, urgent, pressing"
93,서열을 따지다,classify the ranks
94,조직문화,organisational culture
95,위계질서,"hierarchical order, order of rank"
96,지도력,leadership
97,윗사람,"elderly person, superior"
98,아랫사람,"junior, subordinate"
99,개인적,"personal, individual"
100,연장자,one's elder
101,따르다,"follow, go after"
0,깨달음,"realization, enlightenment"
1,일상,"everyday life, daily life"
2,스치다,"graze, brush"
3,풍경,"scenery, landscape"
4,수필,essay
5,이왕이면,as long as possible
6,권하다,"advise, suggest, recommend"
7,흐뭇하다,"pleased, delighted, satisfied"
8,미소를 짓다,smile
9,품,"bosom, breast / work, labor"
10,온전치 못하다,incomplete
11,불구,"disability, handicap"
12,다리를 절다,"limp, hobble"
13,불쌍하다,pathetic
14,가엾다,"poor, pitiful"
15,동정하다,"pity, sympathize"
16,동병상련,sympathy between fellow sufferes
17,장애,"disorder, defect, disability"
18,편견,"prejudice, bias"
19,시달리다,"suffer from, be pestered, be harassed"
20,우러나다,"infuse, steep, brew"
21,교감,"communion, share each other's feelings"
22,코끝이 찡하다,be choked up
23,겪다,"experience, undergo, suffer"
24,나날이,"day by day, every day"
25,고통,"pain, agony, torture"
26,머릿속,"head, mind"
27,뿌듯하다,be proud
28,안타깝다,"regrettable, pitiful, sad"
29,서운하다,be hurt
30,서럽다,be sad
31,비참하다,"miserable, dismal"
32,질투하다,"jealous, envious"
33,좌절하다,"frustrated, discouraged"
34,원망하다,"resent, blame"
35,실의에 빠지다,fall into despair
36,이겨 내다,"overcome, conquer, get over"
0,틀다,"turn on, switch on"
1,(노래) 가사,lyrics
2,멍청이,"idiot, fool"
3,하필,"all of a sudden, why of all things?"
4,챙기다,"pack, take"
5,녀석,"guy, fellow"
6,이민,immigration / emigration
7,은혜,"favor, kindness, grace"
8,어이가 없다,"absurd, dumbfounded"
9,멀뚱멀뚱,"blankly, vacantly"
10,솔직하다,"honest, frank, straightforward"
11,따지다,"argue about, quibble over"
12,의심하다,"doubtful, suspicious"
13,눈치,"sense, wits"
14,물난리,flood damage
15,인명 피해,"casualty, damage of human life"
16,재산 피해,property damage
17,뒤따르다,"follow, go after"
18,복구,restoration
19,보고서,report
20,틀림없이,"definetly, surely"
21,철없이,"immature, childish"
22,소중함,"preciousness, importance"
23,허다하다,"numerous, innumerable"
24,세상에 눈뜨다,become aware of the world
25,삶,life
26,자아,ego
27,형성하다,"form, build"
28,이기주의,"egoism, selfishness"
29,팽배하다,overflow
30,진실하다,"truthful, sincere, honest"
31,흔하다,common
32,흔치 않다,"uncommon, rare"
33,풍요롭다,"rich, affluent, fertile"
34,향기롭다,"aromatic, fragrant"
35,당하다,"suffer, undergo"
36,다가가다,"approach, go near, get close"
37,효과음,sound effects
38,타인,"stranger, other people"
39,착각하다,delude oneself
40,합리적,"rational, logical"
41,이성적,"reasonable, rational"
42,판단하다,"judge, decide"
43,차림새,"outfit, attire"
44,알아차리다,"notice, realize"
45,명확하다,"clean, precise"
46,구구절절,"every single word, earnest"
47,대표적,"representative, typical"
48,첫인상,first impression
49,허름하다,shabby
50,차려입다,"dress up, doll up"
51,평가,"evaluation, assessment"
52,자기중심성,self-centeredness
53,씌다,"be possessed, be blinded"
54,사랑의 콩깍지,love is blind
55,벗겨지다,"come off, peel off"
56,빠져 나오다,"escape, get out"
57,착각도,extent of one's illusion
58,난관,"impasse, dead end, difficulty"
59,부딪히다,bump into
60,최선을 다하다,"do one's best, do the best one can"
61,좌절하다,"frustrated, discouraged"
62,검색하다,"search, browse"
63,성취도,extent of one's achievement
64,격려,encouragement
65,불러일으키다,"cause, bring about"
66,성취하다,"achieve, accomplish"
67,혼란스럽다,"be chaotic, be confused"
68,(눈이) 마주치다,"encounter, happen to meet"
69,엎드리다,lie on one's stomach
70,실험,"experiment, test"
71,분노,"anger, rage, fury"
72,체면,"honor, face"
73,차를 받다,bump into a car
74,뒷목,back of one's neck
75,민망하다,"ashamed, embarrassed"
76,명함,business card
77,보험회사,insurance company
78,진로,career
79,방해하다,"impede, get in the way"
80,꾸물거리다,"dawdle, drag one's feet"
81,버럭버럭,"desperately, frantically"
82,소리 지르다,"scream, yell, shout"
83,당신,you
84,멱살을 잡다,grab sb by the collar
85,놈,"guy, jerk"
86,유단자,blackbelt holder
87,룸메이트,roommate
88,수다를 떨다,"chat, chatter"
89,보일러,boiler
90,아부,flattery
91,불만 제기,"grievance, complaint"
92,눈시울이 붉어지다,be moved to tears
93,목이 메다,have a lump in one's throat
94,애가 타다,be agonized
95,배가 아프다,be very jealous
96,소름 끼치다,get goose bumps
97,간이 콩알만 해지다,"terrified, scared stiff"
98,몸 둘 바를 모르다,deeply ashamed
99,풀이 죽다,be discouraged
100,김새다,lose interest
101,일구이언,being double-tongued
102,유구무언,"no excuse to offer, being unable to say anything"
103,감언이설,sweet talk
104,반신반의,"doubt, half believing - half not believing"
105,이심전심,"telepathic, from one mind to another"
106,고진감래,"no pain no gain, pleasure follows pain"
0,국토,"territory, country"
1,으로 이루어지다,"consist of, be composed of"
2,삼면,"three sides, three faces"
3,으로 둘러싸이다,"be surrounded, be encircled"
4,반도국,peninsular country
5,온대,temperate climate regions
6,기후,climate
7,열대,tropical regions
8,한대,polar regions
9,고온다습,high temperature and humidity
10,고유하다,"innate, unique, indigenous"
11,한복,"hanbok, korean traditional clothes"
12,직선,straight line
13,곡선,curved line
14,조화를 이루다,be in harmony
15,우아하다,"graceful, elegant"
16,저고리,korean traditional jacket
17,적합하다,"suitable, appropriate"
18,삼베,hemp cloth
19,모시,ramie cloth
20,옷을 짓다,have a suit made
21,겹,layer
22,솜옷,cotton clothes
23,주식,staple food
24,반찬,side dish
25,곁들이다,garnish with
26,무침,vegetables seasoned with vinegar
27,조림,food boiled down in soy sauce
28,쌈,rice and condiments wrapped in leaves of lettuce
29,발효 식품,fermented food
30,식혜,sweet rice drink
31,수정과,persimmon punch
32,화채,fruit salad
33,사찰,buddhist temple
34,궁중,royal court
35,온돌,korean floor heating system
36,마루,(wooden) floor
37,난방 시설,heating facilities
38,깔다,"spread out, lay, pave"
39,여전히,"still, as ever"
40,에 그치다,stop at
41,체험하다,experience
42,국경이,"border, frontier"
43,접해 있다,"bordered, share a border"
44,동고서저,"high in the east, flat in the west"
45,혹한,"bitter cold, severe cold"
46,초가집,"thatched cottage, thatched house"
0,경기,economy
1,바닥,"floor, ground"
2,경기가 바닥이다,the economy is on the floor (bad)
3,장사,"business, commerce, trade"
4,이래,"since then, after that"
5,파리 날리다,"be slack, dead calm"
6,전기세,electricity charge
7,수도세,water charges
8,인상되다,be increased
9,나름,depending on
10,수입,"income, earnings, revenue"
11,늘다,"grow, rise, increase"
12,지출,"spending, expense"
13,허리띠를 졸라매다,tighten one's belt
14,서민,ordinary person
15,부유층,"the rich, the wealthy class"
16,여행객,traveler
17,대비,"contrast, comparison"
18,증가하다,increase
19,불황,"recession, slump"
20,도대체,"at all, ever, (what) on earth"
21,빈익빈 부익부,the poor get poorer and the rich get richer
22,회복되다,recover
23,경제위기,economic crisis
24,정부,government
25,대책,"counterplan, countermeasure"
26,경제를 살리다,revive the economy
27,내놓다,"bring out, release, submit"
28,의심스럽다,"suspicious about, doubtful of"
29,어쨌거나,anyways
30,막막하다,"boundless, vast"
31,호경기,economic prosperity
32,불경기,"bad times, depression"
33,경기 침체,economic recession
34,주가,stock price
35,하락,"decrease, crash, drop, fall"
36,유가,oil price
37,금리,interest rate
38,상류층,upper class
39,고소득층,high-income bracket
40,중산층,middle class
41,서민층,working class
42,극빈층,poorest class
43,저소득층,low-income bracket
0,공공요금,public utility charges
1,줄줄이,"one after the other, in a row"
2,인상되다,be increased
3,치솟다,"shoot up, soar, rise (suddenly)"
4,저렴하다,inexpensive
5,장보기,shopping
6,겁나다,"be frightened, be scared"
7,빠듯하다,"scarce, tight, difficult"
8,알뜰하다,"frugal, thrifty"
9,소득,"profit, gain, income"
10,변동,"fluctuation, change"
11,제자리걸음,standstill
12,소비자,consumer
13,체감물가,"perceived prices, price awareness"
14,동결되다,freeze up
15,수요,a demand
16,공급,supply
17,타격,"hit, knock, blow"
18,어김없이,"surely, certainly, without fail"
19,폭염,"heat wave, scorching heat"
20,내리쬐다,beat down on
21,분주하다,busy
22,특수,special
23,한창,"summit, zenith, climax"
24,판매량,sales volume
25,무려,"as many as, no less than"
26,매출,sales
27,가량,"approximately, about, almost, or so"
28,업계,"business world, industry"
29,일찌감치,(rather) early
30,마케팅,marketing
31,외식업계,dining industry
32,조리하다,cook
33,상승국면,rising phase
34,규모,"scale, size"
35,폭,"width, breadth"
36,폭발적,explosive
37,품목,item
38,위축,"withering, shriveling, shrinking"
39,체감 경기,perceived economy
40,넉넉하다,"plenty, enough, ample"
41,특화,specialization
42,거두다,"harvest, gather, collect, gain"
43,계산대,checkout counter
44,집어 들다,pick up
45,기업,"company, business"
46,전략,"strategy, tactic"
47,마케팅 전략,marketing strategy
48,속하다,"belong to, be affiliated to"
49,유혹하다,"tempt, lure"
50,직전,"just before, right before"
51,배치하다,allocate
52,헤매다,"roam, wander"
53,패턴,pattern
54,촉감,"touch, feel (of something)"
55,하여금,"making, forcing, letting"
56,마술을 부리다,use magic
57,구매,purchase
58,욕구,"desire, craving, drive for"
59,충동적,impulsive
60,불러일으키다,"cause, bring about"
61,미끼,bait
62,구성원,member
63,억지로,against one's will
64,보관하다,"store, keep"
65,추가,"addition, supplement"
66,지불하다,make a payment
67,처리,"handling, processing"
68,합리적,"rational, logical"
69,비합리적,"irrational, illogical"
70,나날이,"day by day, every day"
71,함정,trap
72,깨닫다,"realize, notice, become aware"
73,바탕,"foundation, basis, background"
74,판단을 내리다,make a judgement
75,쿠폰,coupon
76,발행,publication
77,사은품,"free gift, freebie"
78,시식,"sample food, taste, try"
79,코너,corner
80,청결,"cleanliness, clean"
81,경품,"giveaway, prize"
82,활용하다,utilize
83,목록,inventory
84,포인트,point
85,명품,"luxury goods, brand-name products"
86,된장녀,woman obsessed with brand names
87,된장남,man obsessed with brand names
88,비꼬다,be sarcastic
89,시각을 가지다,keen eye
90,확산되다,"spread, proliferate"
91,선호하다,"prefer (to), preference (for)"
92,흔치 않다,"uncommon, rare"
93,시선을 끌다,attract sb's attention
94,현황,"current condition, current situation"
95,경제적이다,economical
96,욕구 충족,satisfy a desire
97,보장하다,"guarantee, assure"
98,부유층,"the rich, the wealthy class"
99,고가품,high-priced goods
100,고려하다,"take into account, consider"
101,고급화,"advance, make something more valuable"
102,낡다,"old, worn out, shabby"
103,질리다,"overwhelmed, sick of sth, frightened"
104,타인,"stranger, other people"
105,내면,inner part
106,계층,"class, bracket, rank"
107,유발하다,"arouse, cause, lead to"
108,상대적,relative (to something else)
109,박탈감,sense of deprivation
110,빈부 격차,the gap between the rich and poor
111,그다지,"so much, so, that"
112,국산품,domestic goods
113,무리하다,overdo oneself
114,물질 만능 시대,age of materialism
115,부추기다,"incite, instigate"
116,돈은 돌고 돈다,money circulates
117,돈을 굴리다,invest one's money
118,눈 먼 돈이 생기다,unexpectedly find money
119,불티나게 팔리다,sell like hot cakes (1)
120,날개 돋친 듯 팔리다,sell like hot cakes (2)
0,금융위기,financial crisis
1,침체되다,"be depressed, fall into a slump"
2,상승률,rate of sth rising
3,민간 소비,private consumption
4,부진,"stagnation, slump"
5,설비 투자,investment in plant and equipment
6,감소세,decreasing
7,수출,export
8,증가세,increasing
9,둔화되다,slow down
10,경제성장률,economic growth rate
11,실업률,unemployment rate
12,취업자,employed person
13,다소,"somewhat, a little"
14,안정되다,stabilize
15,불행히도,unfortunately
16,단시간,short time
17,극복하다,"overcome, surmount"
18,내수 경기,domestic economy
19,소비,"consumption, spending"
20,위축되다,"contract, subside, decrease"
21,불투명하다,"uncertain, unclear"
22,전망하다,"foresee, predict, forecast"
23,방면,direction
24,물가 상승,inflation of prices
25,이상 기후,abnormal climate
26,농산물,agricultural product
27,원자재,raw material
28,급등하다,"skyrocket, soar"
29,급락하다,"collapse, nosedive"
30,소비 심리,consumer sentiment
31,악화,"degeneration, deterioration"
32,가계,"household expenses, family budget"
33,빚,"debt, liabilities"
34,원화,won (currency)
35,대폭,"sharply, drastically"
36,투자,investment
37,활성화,"vitalization, activation"
38,청년실업,youth unemployment
39,당분간,"for a while, for the time being"
40,저성장,low growth
41,진입하다,"enter, penetrate"
42,주시하다,"keep an eye on, monitor"
43,증대,increase (in)
44,분기,quarter (of a year)
45,대박을 터뜨리다,hit the jackpot
46,창업하다,"found, establish, start"
47,폐업,"closure, shut down, go out of business"
0,요 며칠,the next few days
1,춘향전,Chunhyangjeon (korean literature)
2,동서고금,"all ages and countries, all times and places"
3,주제,"subject, topic"
4,시대,"period, epoch, era"
5,초월하다,"transcend, be beyond"
6,보편적이다,universal
7,구비문학,verbally passed down literature
8,입에서 입으로,from mouth to mouth
9,작가,writer
10,정착하다,"settle (down), take root"
11,신화,myth
12,전설,legend
13,민담,folktale
14,포함되다,get included
15,고전소설,classic novel
16,정의,definition
17,고전문학,classical literature
18,작가 미상,author unknown
19,기록문학,documentary literature
20,한문 문학,chinese literature
21,국문 문학,korean literature
22,시대상,the phases of the times
23,천지 창조,creation of heaven and earth
24,건국 신화,mythology of founding the nation
25,연못,pond
26,바위,"rock, boulder"
27,고목,old tree
0,흥부,Heungbu (character in a story)
1,놀부,Nolbu (character in a story
2,마음씨,"nature, temper"
3,비단결,"the texture of silk, a velvety texture"
4,곱다,"lovely, kind(-hearted)"
5,심술꾸러기,an ill-natured person
6,골리다,"tease, play a trick"
7,궁리하다,"mull over, consider"
8,심성,"mentality, mind, nature"
9,못마땅하다,"dissatisfied, displeased"
10,여기다,"regard, consider"
11,가로채다,"intercept, snatch, steal"
12,내쫓다,"kick sb out, drive sb out, discharge"
13,허름하다,shabby
14,원망하다,"resent, blame"
15,흉내,"imitation, mimicry"
16,양식,"food, provisions, rations"
17,밥주걱,rice scoop
18,철썩,"squash, splash"
19,뺨을 맞다,receive a slap on the cheek
20,비틀비틀,"with faltering steps, staggeringly"
21,지지배배,pestering
22,제비,swallow (bird)
23,처마,eaves
24,둥지,(bird's) nest
25,판자,"board, plank"
26,대주다,"supply, provide, finance"
27,자지러지다,be dispirited
28,구렁이,serpent snake
29,쫓다,"pursue, chase"
30,정성껏,with one's utmost sincerity
31,훨훨,"flapping, flutter"
32,박씨,gourd seed
33,심다,"plant, transplant, implant"
34,싹이 트다,"bud, shoot"
35,하루가 다르다,"different every day, day by day"
36,무럭무럭,"rapidly, quickly / densely, thickly"
37,넝쿨,vine
38,덮다,"cover, close, shut"
39,박,gourd (plant)
40,주렁주렁,"in clusters, in full bearing"
41,열매가 열리다,bear a fruit
42,심술궂다,"mean, ill-natured, evil-minded"
43,게으름뱅이,lazybones
44,바람둥이,"womanizer, playboy"
45,사기꾼,"con man, trickster"
46,울보,crybaby
47,구두쇠,"cheapskate, penny pincher"
48,술고래,"a heavy drinker, alcoholic"
49,보답하다,"reward, repay"
50,뉘우치다,"regret, be sorry"
51,인색하다,"stingy, tight, mean"
52,선하다,"good-natured, good-hearted"
0,영웅,hero
1,신,god
2,신비스럽다,"mysterious, mystic"
3,나라를 세우다,"establish a country, found a nation"
4,그리다,"describe, depict"
5,한반도,the Korean Peninsula
6,단군신화,the myth of Dangun
7,고구려,Goguryeo
8,주몽신화,Jumong mythology
9,특정,"particular, specific, certain"
10,제시되다,"be presented, be shown"
11,비범하다,extraordinary
12,위주,putting sth first in importance
13,평범하다,"common, ordinary, normal"
14,복을 받다,be blessed with
15,벌을 받다,be punished
16,요소,"element, factor"
17,퍼지다,"circulate, flare out, spread"
18,평강 공주,Princess Pyeonggang
19,물심양면,both materially and morally
20,뒷바라지하다,"help out, give aid, look after"
21,바보 온달,Ondal the fool
22,무술,martial arts
23,장군,"general, admiral"
24,사회상,"social aspect, phases of life"
25,제약,"restriction, limitation"
26,우애,brotherly affection
27,을 다루다,"treat, handle, deal with"
28,대비시키다,"contrast, compare"
29,권선징악,encouraging good and punishing evil
